label_true	label_predicted	Danish	Dutch	English	Finnish	French	German	Hungarian	Italian	Japanese	Korean	Mandarin	Polish	Portuguese	Russian	Spanish	Swedish	Turkish	Estonian	Arabic	Basque	Catalan
Japanese	Japanese	0.00059012155	0.0014830923	0.0013042658	0.0005724451	0.010003878	0.00028752798	0.0008489043	0.0143516045	0.99980223	0.000391986	0.00017857667	0.00038438084	0.0026132911	0.0053491215	0.0053522596	0.0033013397	0.0020088907	0.00095052423	0.0018724055	0.0005340627	0.00024335575
Mandarin	Mandarin	0.20269522	0.18666188	0.23177335	0.062512405	0.060816307	0.13733342	0.012659439	0.10370567	0.014316254	0.027146306	0.89977914	0.07962392	0.0885532	0.032922596	0.06399128	0.035976473	0.01965035	0.008418669	0.012950309	0.019848548	0.027446771
Mandarin	Mandarin	0.00023423664	0.0023648299	0.004120672	4.2873897e-05	0.005861291	0.0015078601	1.663273e-05	0.004614756	0.0011886116	0.000344286	0.9999092	2.5257323e-05	0.0048550633	0.0015194357	0.0066254893	0.0012447963	0.0040872386	0.0002589074	0.00095175573	0.0023300902	0.002275759
Portuguese	Portuguese	0.005903764	0.039142147	0.3081395	0.013256432	0.044427056	0.018802995	0.00023119219	0.24911436	0.0015366669	0.0016743754	0.007199974	0.0020989238	0.8567992	0.16793361	0.26118192	0.03153523	0.059601232	0.011887897	0.0043203286	0.010838639	0.059277385
Basque	Basque	0.000583975	0.006290969	0.0015573736	0.0010859981	0.007533919	0.005056816	0.00017209061	0.0405804	0.006381417	0.0007251029	0.0037775757	0.00042879718	0.0033948692	0.017094707	0.04940005	0.0059750327	0.02323168	0.046784837	0.009219305	0.9958198	0.030352257
Korean	Swedish	0.3607027	0.049621638	0.072660476	0.1799725	0.067341365	0.067213975	0.027336458	0.061895996	0.059307568	0.08791516	0.032965936	0.3173408	0.114612065	0.22627497	0.059524715	0.6335106	0.10500178	0.12866008	0.45329574	0.025702197	0.012673045
Catalan	Japanese	0.0008749032	0.053961147	0.06758303	0.0009750004	0.36494666	0.0542603	0.0011543444	0.34429663	0.7839068	0.0010114565	0.029680232	0.0063617006	0.02302026	0.18825832	0.08750264	0.026492506	0.17883171	0.19187884	0.01871867	0.07832727	0.052929584
English	Portuguese	0.009227602	0.07228807	0.17216225	0.012175586	0.15953816	0.020774493	0.00035885023	0.087147616	0.033662077	0.013084059	0.01780045	0.008031577	0.79126906	0.5179051	0.14593616	0.0021938263	0.096139394	0.008083106	0.0019620156	0.02300222	0.065276116
Spanish	Spanish	0.0025027469	0.16295199	0.15832248	0.004215971	0.13851063	0.1813504	0.0038293723	0.16714408	0.09106127	0.0063885385	0.013578819	0.0039877086	0.21463822	0.3111928	0.52202034	0.19765447	0.33726636	0.28022394	0.08817063	0.32310405	0.31760183
Korean	Polish	0.25301427	0.027146077	0.061295222	0.017251674	0.080464795	0.03574439	0.01233092	0.06989168	0.049831722	0.18933573	0.044850394	0.6997862	0.040364206	0.25257242	0.028126465	0.44306085	0.33431226	0.03316235	0.112827316	0.014484177	0.0062584593
Basque	Italian	0.0026610997	0.07719476	0.030703245	0.0010647129	0.2843138	0.07067761	0.00059497444	0.56868964	0.016118981	0.0026094774	0.060902026	0.0035072858	0.083640836	0.34706417	0.3860573	0.009991385	0.12234468	0.16637588	0.062415928	0.47345924	0.18046123
Dutch	Dutch	0.113671176	0.8437909	0.11364793	0.00815447	0.046668388	0.3953338	0.011603219	0.013037915	0.004268643	0.008612155	0.005396482	0.13184148	0.111972764	0.17825066	0.01420404	0.20209962	0.016408911	0.0037556966	0.011399398	0.0017170694	0.008064099
Basque	Basque	0.0026513527	0.026713118	0.015290692	0.0052057263	0.14465266	0.018869672	0.005714924	0.22895643	0.017644286	0.0038870655	0.008964605	0.0072008064	0.06113685	0.097873956	0.37822768	0.08932581	0.21718006	0.15240729	0.2559093	0.71694136	0.33254147
Japanese	Japanese	0.032548744	0.028501209	0.010632164	0.019066438	0.0723624	0.0062308954	0.03059369	0.043217506	0.986224	0.02502138	0.0048969467	0.056260724	0.026471375	0.0858894	0.019562611	0.030140549	0.030003643	0.011327463	0.051523823	0.0068735867	0.004501907
Russian	German	0.04273435	0.32537568	0.17326246	0.01306837	0.1632292	0.60925204	0.019187719	0.2748383	0.051840723	0.012979754	0.045022704	0.020630093	0.07863251	0.3754917	0.24810898	0.08746721	0.13405599	0.09700072	0.12877186	0.29138103	0.19446899
Hungarian	Hungarian	0.00062593067	0.009457989	0.014236575	0.00246643	0.0057030353	0.007513604	0.99968994	0.0054689017	0.0001582034	0.000116459014	0.0006296291	0.00058340846	0.0027495483	0.009553319	0.0072953156	0.0059357234	0.0006531068	0.0010619203	0.00057495653	0.0027338644	0.0022252458
English	English	0.002704379	0.21871379	0.7734268	0.00054746313	0.07052423	0.5535876	0.00062758574	0.021775568	0.012737606	0.0009455265	0.010872015	0.0017151098	0.024067026	0.08825098	0.029613195	0.14740685	0.094194405	0.014514515	0.015028168	0.01709232	0.034663282
Dutch	Dutch	0.10159689	0.75439155	0.23075594	0.030234149	0.016759912	0.4097814	0.023816265	0.034692403	0.0120037235	0.012890335	0.022984881	0.026441224	0.10768522	0.09881759	0.034407556	0.41463658	0.004603997	0.0029247098	0.018525211	0.0016707666	0.0074023283
Russian	Polish	0.1345594	0.26790485	0.34103376	0.064149044	0.213736	0.15754022	0.05262129	0.23993115	0.08735796	0.12379357	0.061899815	0.47964314	0.3573636	0.3821211	0.20950232	0.15824884	0.2305925	0.014538382	0.039736137	0.02916652	0.059541345
Japanese	Japanese	0.0006674477	0.0075598387	0.0010451647	0.0025843761	0.004700809	0.000677676	1.3629651e-05	0.010816083	0.9997248	0.0042589516	0.014750434	0.0013813941	0.006811405	0.005246562	0.0037124837	0.00079983927	0.0035808655	0.00034377683	0.0021615636	0.0010652813	0.00078648125
Russian	Portuguese	0.13203184	0.14762473	0.46108776	0.16296867	0.121656515	0.096728176	0.042372633	0.1359496	0.03650383	0.05416817	0.044732742	0.0758189	0.57973856	0.47916764	0.1953565	0.20419943	0.09882129	0.0143717155	0.07586196	0.019058095	0.059268605
Spanish	Spanish	0.0072404398	0.030019304	0.018171357	0.0055362326	0.13729481	0.032835778	0.00784298	0.094884105	0.010116024	0.002105734	0.009956907	0.02189355	0.064535245	0.20457418	0.83073276	0.017302014	0.09635159	0.07231814	0.04600355	0.15845582	0.4368502
Mandarin	Mandarin	0.01627908	0.27419147	0.10693493	0.015697658	0.20568363	0.3599076	0.000996405	0.35205796	0.042044964	0.005940171	0.49884152	0.0038068392	0.059141014	0.13018502	0.37058052	0.16571291	0.27344257	0.033113085	0.2213797	0.16023938	0.17503618
Spanish	Spanish	0.05406369	0.3115816	0.09751028	0.07271848	0.13292931	0.051202595	0.038048036	0.4319912	0.021881992	0.019684667	0.0192631	0.16318993	0.1612294	0.31207243	0.6951987	0.09693923	0.11587231	0.06624478	0.027358523	0.04645009	0.110318154
Hungarian	Hungarian	0.00021138464	0.0008605879	0.00044323018	0.00013310355	0.0009962099	0.0007142306	0.99999326	0.0020801248	0.0002971759	2.2956474e-05	5.9929393e-05	0.00025948067	0.0011951943	0.0012655115	0.0008017944	0.0013047184	0.00039611626	0.00014111151	0.00091329095	0.00035633284	0.00019956908
Polish	Polish	0.01958392	0.046459273	0.016162962	0.014166994	0.15222305	0.050157584	0.011051875	0.030539675	0.03858524	0.41133422	0.2432404	0.77998215	0.23227595	0.100340545	0.020180728	0.0104463855	0.083878994	0.008783506	0.24452865	0.0035415427	0.023970544
Danish	Turkish	0.333288	0.09020988	0.14098127	0.016651317	0.1569671	0.11564353	0.033091974	0.047555752	0.039010882	0.33696014	0.17932615	0.07284872	0.039741673	0.15721366	0.009075684	0.21582316	0.7662993	0.004516369	0.079803966	0.011685548	0.00575317
Estonian	Basque	0.0007544048	0.0033345206	0.004341023	0.0014312853	0.08719146	0.0055880854	7.29637e-05	0.14361687	0.03189595	0.0001823883	0.0011904434	0.000666968	0.015140204	0.041956414	0.27374816	0.009953768	0.019199597	0.08518741	0.024572412	0.933651	0.11716929
Polish	Polish	0.0021000956	0.012329735	0.0018325606	0.0014096914	0.008984169	0.012664757	0.00010159646	0.0014405727	0.0034740851	0.0027974315	0.003071052	0.9956702	0.081433296	0.0364139	0.003398758	0.0014312341	0.010270023	0.0009002759	0.010790595	7.49908e-05	0.0035974395
Japanese	Japanese	0.00063938677	0.0040828716	0.01166421	0.00044364546	0.03912782	0.0036162166	0.00090012606	0.007353768	0.99822766	0.0013064877	0.0015906248	0.0011151459	0.009988185	0.021058353	0.016370298	0.01738312	0.024959987	0.0030263718	0.0055420636	0.0021635932	0.0016968388
Basque	Italian	0.01480675	0.08134332	0.09215389	0.002220358	0.21317144	0.081808046	0.0034258838	0.6748215	0.008935137	0.0030378203	0.027640762	0.01857027	0.057153728	0.25782004	0.2932854	0.01630877	0.19839695	0.12065576	0.014509716	0.48902965	0.16321395
Danish	Danish	0.87002194	0.063248254	0.045152083	0.1026978	0.029490862	0.14014536	0.005634393	0.016816868	0.03248999	0.075631104	0.033395257	0.26426944	0.030084105	0.111674204	0.025618022	0.19013613	0.03798357	0.028568419	0.27424413	0.011801182	0.011382905
Danish	Danish	0.9295585	0.0240768	0.037007183	0.13626355	0.01456082	0.098836705	0.004158912	0.013487719	0.009341432	0.035629693	0.016035916	0.19837229	0.0154397115	0.05472988	0.03599411	0.22367014	0.0077321534	0.02586019	0.0937422	0.0062939315	0.012047651
Arabic	Arabic	0.015462446	0.013270748	0.001988522	0.0013137877	0.0063495706	0.007168408	0.0040181917	0.00590289	0.009816486	0.007749674	0.0011590057	0.0033604542	0.0039912453	0.005789866	0.0037775487	0.053461585	0.01234333	0.00019143813	0.9980941	0.0011826509	0.00015888269
Catalan	Catalan	0.00020644935	0.112655215	0.015736692	0.0010508077	0.14476068	0.060952477	0.0001477835	0.15197927	0.004139613	0.000113475966	0.0018621295	0.00040469767	0.12040141	0.21938665	0.47142768	0.0022156453	0.06885691	0.24316183	0.025222564	0.11297908	0.75968766
Turkish	Turkish	0.0070254584	0.034052137	0.0111964345	0.027876096	0.19296674	0.005150772	0.020336652	0.059427533	0.007207652	0.039908193	0.00280674	0.33636215	0.26285687	0.59539014	0.12100799	0.08527582	0.5956195	0.00338676	0.20337239	0.0025907713	0.015798908
Turkish	Turkish	0.0016223709	0.01967008	0.1269582	0.00016733189	0.3943782	0.02522055	0.0023469676	0.27399647	0.008752565	0.002437377	0.05960338	0.0006798255	0.09602638	0.114365056	0.13042966	0.08301547	0.56615186	0.02418253	0.091514975	0.525571	0.31095037
Dutch	Dutch	0.0014392285	0.6832337	0.19802906	0.0007746834	0.16719235	0.4381449	0.0004941202	0.13964437	0.011760932	0.0022609152	0.13236389	0.004859521	0.16785426	0.15446201	0.120068185	0.034243785	0.34749633	0.042165134	0.13729988	0.056978397	0.15687343
Russian	Arabic	0.1118596	0.09427913	0.06360497	0.10403525	0.13247983	0.06853672	0.19138215	0.10248536	0.17430209	0.3037843	0.020688191	0.21341048	0.12647422	0.35611126	0.08173469	0.41129485	0.17980646	0.010892649	0.61178434	0.013302707	0.012337557
English	English	0.0020039824	0.27669877	0.91001815	0.0010663507	0.11656888	0.14117683	0.00089904683	0.08101804	0.061900407	0.0026501934	0.03237491	0.0026716492	0.0229608	0.0642886	0.023566285	0.06833612	0.18731602	0.020466974	0.017291937	0.021436566	0.064588524
Japanese	Japanese	0.00018270318	0.0028281058	0.0006032452	0.00067278	0.0013414484	0.00056773366	1.9504403e-05	0.0016369413	0.9997761	0.0012980045	1.7776396e-05	0.00013350797	0.0005333168	0.0024099695	0.006068536	0.017802034	0.0024393692	0.00036221973	0.0057038697	0.0055201403	0.0018676708
Dutch	Dutch	0.12392628	0.5471671	0.077169545	0.063921206	0.08865986	0.22499587	0.005940677	0.025483523	0.00610936	0.014273971	0.007527915	0.48826957	0.43459523	0.3365225	0.14801298	0.05800641	0.07851717	0.15908143	0.018134322	0.016840147	0.13363661
Turkish	French	0.0012670734	0.08002459	0.08000077	0.0010007272	0.6713112	0.054871783	0.0011820317	0.07857779	0.012696599	0.0013790117	0.017770417	0.00624657	0.2716542	0.17434965	0.1257422	0.027779534	0.5727944	0.011984935	0.09828582	0.08145007	0.24803643
Basque	Basque	0.00045194948	0.047809735	0.0038192365	0.0012843075	0.11339418	0.023122149	5.9154583e-05	0.05349108	0.0075899516	0.00085325254	0.017471995	0.004343302	0.016548196	0.09566409	0.13509896	0.002553152	0.071332626	0.01972472	0.155654	0.96024525	0.04001103
Spanish	Spanish	0.010275826	0.1311875	0.057445437	0.021099823	0.08389832	0.0622197	0.0057066423	0.16617475	0.03489833	0.015932774	0.016959047	0.003906536	0.10436523	0.082862206	0.5455572	0.30436453	0.10502582	0.2529229	0.1854438	0.5443779	0.35332966
Hungarian	Hungarian	0.0067693507	0.019188946	0.020940414	0.14564066	0.012501606	0.008758169	0.9466047	0.24906293	0.046079766	0.04119235	0.01040871	0.010897493	0.019220421	0.06927287	0.08092138	0.04200032	0.015586933	0.021824336	0.021581452	0.0233994	0.018712625
Turkish	Turkish	0.0049725994	0.40398687	0.33532327	0.0067449	0.25907993	0.20072006	0.0023712867	0.042462092	0.015512966	0.0035132887	0.013448078	0.064009376	0.15125333	0.4190209	0.050819743	0.031130183	0.63514024	0.024856014	0.044684753	0.023404643	0.044258542
Catalan	English	0.004259095	0.35942736	0.45150656	0.0012785902	0.20687477	0.22913817	0.0024448317	0.17876735	0.012926679	0.0024895864	0.06682102	0.0019489174	0.08117023	0.054189503	0.13297047	0.3782276	0.33198264	0.023119817	0.33556134	0.15677151	0.3418166
Hungarian	Hungarian	0.0009106368	0.008436174	0.0030001076	0.00055860484	0.0038806214	0.003691431	0.9998286	0.0014596161	8.944021e-05	0.0013770257	0.00048710022	0.010631443	0.0054058437	0.0028030816	0.004367521	0.007090596	0.0005328928	0.0003378968	0.0020120442	0.0015800518	0.0014549028
Estonian	Catalan	0.0017525473	0.0344068	0.018930418	0.00980029	0.034968063	0.012838473	0.0005552406	0.123699345	0.007084167	0.000995464	0.0008774565	0.0015516392	0.039178483	0.05327073	0.24847363	0.004425416	0.028585477	0.4050725	0.010043524	0.2490225	0.8297406
Danish	Danish	0.9685959	0.07080359	0.046382062	0.011353374	0.10402553	0.018832538	0.055961397	0.02906607	0.0016944509	0.011007972	0.030912314	0.027498683	0.08450822	0.13535838	0.059822705	0.06509785	0.041060038	0.014278365	0.01778381	0.017133368	0.041960124
Swedish	Japanese	0.012561174	0.042832702	0.15609878	0.04287764	0.060863934	0.03988774	0.010479782	0.05426374	0.9197545	0.09800091	0.060284235	0.047383126	0.038420994	0.14616816	0.023046419	0.24124283	0.1357788	0.010233918	0.029133556	0.01695425	0.02780597
Danish	Danish	0.53267866	0.18365262	0.067604356	0.096937224	0.13406123	0.3147946	0.018914638	0.09437023	0.05855792	0.023939822	0.029440848	0.1714599	0.0738309	0.4580042	0.19289999	0.36092675	0.05359012	0.021533614	0.346512	0.031310707	0.02958173
Arabic	Arabic	0.0018896218	0.01957167	0.013062143	0.00060001336	0.42610505	0.01670222	0.0001238276	0.078149214	0.04580967	0.00073842466	0.044584274	0.00045537844	0.04883341	0.021972928	0.076306686	0.071430184	0.03371682	0.00074241956	0.88947266	0.0177233	0.031591024
Dutch	Dutch	0.0062850094	0.89064133	0.0859215	0.0021751795	0.09433779	0.4253714	0.00046551027	0.013391018	0.02014244	0.0010078885	0.019046355	0.003991821	0.027195912	0.058988046	0.015127132	0.015082096	0.019924667	0.0051789703	0.053323347	0.0048421086	0.023659203
English	English	0.0029559939	0.2820267	0.7413781	0.001055343	0.12085889	0.21065563	0.006450487	0.07518697	0.014991653	0.006148486	0.10459762	0.0030128313	0.079827026	0.030768255	0.029694157	0.19268063	0.4628656	0.007898992	0.16905111	0.049968034	0.0648944
Catalan	Turkish	0.0015791995	0.15031196	0.11465421	0.0013327393	0.39653242	0.074224785	0.0003930672	0.053977	0.031078627	0.0003314459	0.043379974	0.0024197965	0.45165417	0.36913797	0.1465437	0.018404506	0.63395745	0.08047673	0.044465803	0.05782113	0.14133218
Korean	Korean	0.013569931	0.00583358	0.0029131942	0.019354224	0.003654858	0.0014059967	0.005591682	0.010524661	0.00093308534	0.9994796	0.008677751	0.0015654004	0.008547167	0.0036477998	0.0077084596	0.004910566	0.0037688517	0.000881001	0.0014392318	0.002764804	0.002951558
Polish	Polish	0.010240241	0.097893156	0.11338504	0.01284604	0.030124536	0.07399451	0.0080475295	0.017786685	0.0024532694	0.0026640403	0.0014966803	0.8748266	0.055317957	0.44696614	0.018472029	0.015077178	0.019961666	0.031159276	0.0020456326	0.0010876444	0.02020098
English	English	0.0009825991	0.23972006	0.9212856	0.00037275467	0.078337245	0.23276162	0.00027056737	0.028022962	0.031128237	0.0003516615	0.0122605115	0.0005660672	0.064417414	0.038504757	0.0261264	0.021401117	0.15325789	0.008856715	0.004010457	0.005140883	0.03412325
Basque	Catalan	0.0003538633	0.025367424	0.017725766	0.00040117567	0.19827698	0.017160736	0.00023659898	0.15777491	0.009568206	0.00022530489	0.0008912312	0.0014962874	0.20844668	0.22356106	0.20999916	0.00905884	0.1548725	0.23919968	0.019702414	0.43460375	0.7255097
Mandarin	Mandarin	0.014394461	0.026062801	0.033740155	0.18931976	0.020379147	0.015804678	0.027448885	0.100558035	0.011557277	0.21074097	0.7161945	0.0091827195	0.03664237	0.020779073	0.060553346	0.17564912	0.057045657	0.016928088	0.5938143	0.020221706	0.013399697
Russian	Swedish	0.011268956	0.20731235	0.036925767	0.007019658	0.067742385	0.05879852	0.034497287	0.060024086	0.13082482	0.037743613	0.088027015	0.22587164	0.13526559	0.23310202	0.0636505	0.78885806	0.21292584	0.07208611	0.3390034	0.014327068	0.026304878
Swedish	Swedish	0.065857895	0.22195563	0.031262394	0.071447104	0.015768073	0.04141239	0.015578174	0.009583335	0.16174765	0.01973287	0.0025385395	0.013642701	0.011506409	0.027164277	0.017338837	0.95326513	0.004323024	0.0010243318	0.03621989	0.0071001076	0.00257103
Mandarin	Mandarin	0.0006403059	0.0015490631	0.010609267	2.485043e-05	0.0045957607	0.0020609393	1.336513e-05	0.009939759	0.00058432075	0.00039108508	0.9998453	4.6962283e-05	0.001751582	0.00087311113	0.0023584682	0.003353191	0.006592934	0.00011024088	0.0011600443	0.0016733242	0.0010671018
Turkish	Turkish	6.666115e-05	0.10525369	0.06995423	4.304657e-05	0.2300163	0.026115816	4.307766e-05	0.022696316	0.015346672	0.00014921304	0.002738214	0.0008403875	0.14067855	0.16016851	0.035059955	0.0010793568	0.936133	0.01959491	0.01665725	0.02265483	0.074062176
English	Turkish	0.0035917677	0.26984423	0.44337603	0.006244989	0.43086207	0.21960233	0.0008653098	0.090577535	0.028463328	0.007481687	0.023330264	0.026929405	0.09217145	0.31228957	0.087887146	0.01870341	0.56701154	0.064682424	0.106288776	0.071788445	0.17352459
Japanese	Japanese	0.0005442007	0.0021324859	0.00097057206	0.0017637485	0.0027396719	0.0003019361	8.249571e-05	0.012873776	0.9998894	0.0014020064	0.0016902002	0.0004323917	0.002025393	0.0035401434	0.003362052	0.001331673	0.0006156548	0.000172768	0.0018394225	0.000597783	0.0003314115
Basque	Basque	0.0024870972	0.015514701	0.00966157	0.020281473	0.034227625	0.00661416	0.010754676	0.39281932	0.14001131	0.0017650168	0.0029823086	0.0014076082	0.010477584	0.062482223	0.2770902	0.012435896	0.057847224	0.3786813	0.03746109	0.7543619	0.160732
Estonian	Estonian	0.002451072	0.04305451	0.009030962	0.11643183	0.0045038625	0.0050845207	0.019717695	0.06817229	0.003686344	0.0017744005	0.001053492	0.0012115954	0.016539514	0.040470894	0.08068511	0.06899751	0.01661445	0.9814327	0.019853974	0.027607683	0.03969817
Arabic	Spanish	0.021956695	0.124721445	0.08066122	0.09700393	0.13693428	0.12095205	0.011005663	0.184606	0.026828714	0.010544253	0.05979189	0.008504351	0.09173455	0.12992342	0.7219883	0.12594104	0.09676284	0.19298096	0.2510603	0.1865972	0.4348668
English	Portuguese	0.013408802	0.1971716	0.2864032	0.0069810846	0.3967379	0.23610464	0.00055093516	0.22167093	0.18639901	0.015714116	0.38762122	0.0044111083	0.42517003	0.2773433	0.28890586	0.040901266	0.10124029	0.041890603	0.044184785	0.09584386	0.25563857
